lon;lat;OBJECTID;COUNTRY;OWNER_NAME;AREA_NAME;STATUS;FARM_TYPE;PRODUCTION_METHOD;PRODUCTION_STAGE;SPECIES;PURPOSE;PRODUCTS_DETAIL;POINT_INFO;POINT_DEFINITION;SITE_ID;COAST_DIST_M;POSITION_COASTLINE
-2.45117569799993;47.4159242900001;7029;France;n.a.;Traict de Pen Bé Sud;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Mussels, Oysters, Clams;Polygon centroid;Production area;FR_0101;278.30832312;At sea
-2.49735866499998;47.3048438930001;6933;France;n.a.;Nord Traict du CROISIC;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Mussels, Oysters, Clams, Cockles;Polygon centroid;Production area;FR_0020;461.741230956;At sea
-3.02159671799996;47.5933565350001;6947;France;n.a.;Riviere de Crach - Les Presses;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Mussels, Oysters, Clams, Cockles;Polygon centroid;Production area;FR_0018;210.405187937;At sea
-2.49733956799997;47.294933642;6990;France;n.a.;Sud Traict du CROISIC;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Mussels, Oysters, Clams, Cockles;Polygon centroid;Production area;FR_0034;637.751102828;At sea
-2.49734939699994;47.300034506;6992;France;n.a.;Traict du Croisic;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Mussels, Oysters, Clams, Cockles;Polygon centroid;Production area;FR_0012;631.40644776;At sea
-3.15625883099995;47.715721452;7012;France;n.a.;Riviere d'Etel - La Cote;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Mussels, Oysters, Clams, Cockles;Polygon centroid;Production area;FR_0086;2.2480288699;At sea
-3.18327021699997;47.690082782;7021;France;n.a.;Riviere d'Etel - Beg er Vil;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Mussels, Oysters, Clams, Cockles;Polygon centroid;Production area;FR_0017;268.220717191;At sea
-2.07932973499993;46.97329388;6967;France;n.a.;BAIE DE BOURGNEUF - NORD-EST DU GOIS;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Mussels, Oysters, Clams, Cockles, Other;Polygon centroid;Production area;FR_0159;2572.3060774;At sea
-2.21912132499995;46.983335514;7004;France;n.a.;SUD JETEE DES ILEAUX;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Mussels, Oysters, Other;Polygon centroid;Production area;FR_0140;706.43752713;At sea
0.780231879000041;49.876523064;5591;France;n.a.;Veules les Roses;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0019;337.139624709;At sea
-1.19900199199998;45.86621681;6825;France;n.a.;Oulme;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0044;98.3455755615;Within the coastline
-1.21491816999998;45.906421493;6826;France;n.a.;Etier neuf;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0105;37.6348606887;Within the coastline
-1.21033177399994;45.8625769000001;6827;France;n.a.;Grand Village;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0155;624.90902524;Within the coastline
-1.23656887099997;45.9462263070001;6828;France;n.a.;Nord Oléron;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0001;207.829166159;Within the coastline
-1.23116003099994;45.923732794;6829;France;n.a.;La Beaudissière;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0082;76.5637379284;Within the coastline
-1.48589184299993;46.2022092020001;6830;France;n.a.;Ouest Ile de Ré;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0088;118.816760941;Within the coastline
-1.11961090599993;45.7924432840001;6835;France;n.a.;Lindron;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0127;1236.63435249;Within the coastline
-1.09594838299995;45.775337258;6838;France;n.a.;Seudre aval;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0199;3820.76720471;Within the coastline
-1.07417520099995;45.7536502020001;6839;France;n.a.;Etaules;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0054;6702.53706966;Within the coastline
-1.07191050199998;46.053232285;6841;France;n.a.;Yves;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0026;132.37893827;Within the coastline
-1.15453662899995;45.8436151350001;6842;France;n.a.;Bourcefranc;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0065;174.68214194;Within the coastline
-1.02210344899993;45.7531880940001;6845;France;n.a.;Marais de Nieulle sur Seudre;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0151;9979.45045075;Within the coastline
-1.64071885899995;46.4359437520001;6848;France;n.a.;CHENAUX DU PAYRE;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0180;1152.25708072;Within the coastline
-1.13462339999995;45.808936567;6850;France;n.a.;Les Faulx;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0197;168.387952437;Within the coastline
-1.10349329399997;45.8641558370001;6851;France;n.a.;Mérignac;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0041;773.118028839;Within the coastline
-1.03970623699996;45.739852951;6852;France;n.a.;Seudre amont;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0192;9707.65322868;Within the coastline
-1.07950350399994;45.872815449;6854;France;n.a.;Brouage;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0161;1824.70584424;Within the coastline
-1.10918869999995;45.771272464;6855;France;n.a.;Coux;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0154;3451.3505726;Within the coastline
-1.05060380299994;45.738096881;6860;France;n.a.;Chaillevette;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0097;9220.78744989;Within the coastline
-1.13104847799997;45.7819906760001;6861;France;n.a.;Route neuve;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0190;1542.35161852;Within the coastline
-0.99419243799997;45.713971771;6862;France;n.a.;Seudre-amont;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0207;10566.6555751;Within the coastline
-1.11320618699995;45.780546273;6863;France;n.a.;Luzac;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0070;2445.56504569;Within the coastline
-1.29298054599997;46.140678904;6869;France;n.a.;Sainte-Marie;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0049;487.548960973;At sea
-1.84945158999994;48.6706622880001;6879;France;n.a.;Stockage Cancale;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0050;147.614924669;At sea
-2.70445578899995;47.592561936;6882;France;n.a.;Golfe du Morbihan - Riviere de Noyalo;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0092;251.423531729;At sea
-1.16407581299995;46.013219828;6883;France;n.a.;Ile d'Aix;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0039;459.604581768;At sea
-1.12281626699996;45.9990077410001;6891;France;n.a.;Fouras;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0004;386.672359904;At sea
-1.13676413699994;45.9004836710001;6897;France;n.a.;Mérignac - Lamouroux;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0150;3349.53426856;At sea
-1.16462999399994;45.8193105820001;6904;France;n.a.;Bourgeois - Barat;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0163;1634.84252888;At sea
-1.33192058399993;46.197786045;6905;France;n.a.;La Flotte;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0157;342.315036625;At sea
-1.15473046099993;45.8703729540001;6906;France;n.a.;Daire;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0179;866.587385408;At sea
-2.62951647399996;47.50197891;6914;France;n.a.;Entre la riviere de Penerf et l'estuaire de la Vilaine;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0013;251.822677848;At sea
-1.47802769199996;46.2241864370001;6915;France;n.a.;Fier d'Ars;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0071;590.161694961;At sea
-2.17115655099997;46.9044798620001;6922;France;n.a.;LA FANDIERE - LA FOSSE;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0147;461.758272181;At sea
-1.19078034099994;45.8377051750001;6923;France;n.a.;Saint Trojan;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0177;751.913607415;At sea
-1.17442404899992;45.886060813;6946;France;n.a.;Ors - la Casse;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0076;1088.04258651;At sea
-1.48266713299995;46.1967099710001;6959;France;n.a.;La Martray;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0047;524.222262158;At sea
-1.16147126199996;45.819728781;6966;France;n.a.;Bourgeois;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0173;1422.24090217;At sea
-1.14184315099993;46.118139612;6972;France;n.a.;Baie d'Aytré;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0107;878.191643716;At sea
-1.18445621899997;45.797540498;6973;France;n.a.;Ronce - Perquis;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0191;589.223598952;At sea
-1.10587801699995;46.0578301090001;6975;France;n.a.;Angoulins-Chatelaillon;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0087;970.250682277;At sea
-1.08384965499994;49.3924055680001;6978;France;n.a.;Grandcamp-Maisy Est;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0043;632.26260414;At sea
-2.62609913299997;47.5295387900001;6983;France;n.a.;Riviere de Penerf - Etier de Sainte Anne;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0038;119.54622437;At sea
-3.10272703799995;47.5512230890001;6985;France;n.a.;Baie de Quiberon - Baie de Quiberon;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0022;1466.01103329;At sea
-1.27433506999995;46.1686468990001;6986;France;n.a.;Rivedoux;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0035;592.238437417;At sea
-2.23224258899995;46.9583851180001;6993;France;n.a.;PAILLARD - LA GUERINIERE;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0053;812.839920203;At sea
-0.553460031999975;49.3503105240001;6996;France;n.a.;Meuvaines et Ver sur mer;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0216;452.397856478;At sea
-1.19902743499995;45.858260661;6999;France;n.a.;Ade-Menson;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0181;306.529309225;At sea
-1.18071881499998;45.799554974;7000;France;n.a.;Ronce les Bains;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0094;700.481059246;At sea
-1.40161635199996;46.2187209250001;7005;France;n.a.;La Moulinatte;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0067;1138.75846866;At sea
-1.21167228499996;45.6844854070001;7008;France;n.a.;Bonne Anse;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0111;516.049322501;At sea
-1.84253760699994;48.6650755970001;7026;France;n.a.;Cancale;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0021;921.184399094;At sea
-1.25086950799994;44.589224657;7030;France;n.a.;Arguin;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0224;541.506871265;At sea
-1.17605493699995;44.6820650170001;7031;France;n.a.;Intra-bassin;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0225;1322.04874208;At sea
-1.11376875799994;44.6656555870001;7032;France;n.a.;La Matelle;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0227;2008.73173478;At sea
-1.10585416599997;44.696979535;7033;France;n.a.;Gorp;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0228;2930.27554347;At sea
0.781776695000076;49.8771709910001;7034;France;n.a.;Etretat - Le Treport;n.a.;Oysters;n.a.;n.a.;Oyster;n.a.;Oysters;Polygon centroid;Production area;FR_0015;362.757922719;At sea
-2.89286268699993;47.5900097420001;6840;France;n.a.;Locmiquel - Berder - Kerdelan;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0183;192.235945796;Within the coastline
-2.83342290899998;47.580573977;6885;France;n.a.;Golfe du Morbihan;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0171;730.461188538;At sea
-2.94565815799996;47.588374473;6894;France;n.a.;Riviere d'Auray aval et Anse de Baden;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0098;545.448831179;At sea
-2.82966222999994;47.592958842;6910;France;n.a.;Ile aux Moines - Ile d'Arz;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0030;96.5181536626;At sea
-2.95161112399995;47.6208261400001;6918;France;n.a.;Riviere d'Auray - Le Rohello;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0134;173.629104237;At sea
-3.10794711099993;47.577636012;6927;France;n.a.;Baie de Quiberon - Baie de Plouharnel;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0137;118.872748407;At sea
-2.95659192399995;47.559106399;6945;France;n.a.;Anse de Locmariaquer - Le Breneguy;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0028;102.282827098;At sea
-2.84908718599996;47.6151248420001;6969;France;n.a.;Golfe du Morbihan Nord;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0068;235.734926357;At sea
-2.76236699699996;47.5977719370001;7013;France;n.a.;Golfe du Morbihan Est;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0112;610.699595514;At sea
-2.77123677699996;47.6149904970001;7016;France;n.a.;Golfe du Morbihan - Iles de Boede et Boedic;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams;Polygon centroid;Production area;FR_0091;152.641873879;At sea
-2.82555326399995;47.5588230290001;6960;France;n.a.;Golfe du Morbihan Sud;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams,;Polygon centroid;Production area;FR_0188;217.577328165;At sea
-2.98816863899998;47.5750307060001;6943;France;n.a.;Riviere de St Philibert;n.a.;Mixed (other);n.a.;n.a.;Oyster;n.a.;Oysters, Clams, Cockles;Polygon centroid;Production area;FR_0062;275.714559704;At sea
